"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.896914546624981,-0.459789424535223,0.466200432306298,-0.847244230547827,-1.89234890975892,-0.954353123108179,-2.13847638473007,-0.300585421654501,0.640844543505996,-0.10608384561192,-1.73081228739555,1.34332984820787,-1.00846517079136,0.0900545171722625,1.02356723606659,0.0882207173672615,-0.021657205308503,1.23055529784548,0.770583129975487,-0.273157625732984,1.34046770753742,1.40967979355666,-0.604417465778149,0.273633895219513,1.49486670025336,0.465646882428183,-0.76452559190634,0.602507080985693,-0.162428275977896,0.124834361144595
0.184849184646742,0.617926102494976,0.954666406104952,0.070429275350386,1.29280420217746,-1.40814954907101,-0.900791824879908,0.0585440100050448,-1.60137777249518,0.104994426521623,-0.49839961113961,1.49997911314404,0.739424412673578,-0.463055717938601,-0.00350836278325746,-0.727916422670751,0.984480416261344,-1.08270909877901,-0.770253223170284,1.82464242213439,-1.11571200066365,-0.300630321612646,-0.41936732120403,1.70857036862122,0.817327873649059,0.474713002914013,0.974351836945353,0.69514748715464,0.033819373867048,-0.555359460271738
1.58784533120882,-0.720422355002003,-0.947206350289126,1.58119490762044,-0.618254309129117,0.541784125723813,0.149915076539991,0.50134607254188,-0.777815390794505,2.01768372730839,-0.354076949276842,-0.671144844368388,0.0454812406374213,-0.583456528615947,-1.27495874436816,0.141121792413369,-0.680918246837359,-1.52391263664428,-1.3121962846754,1.22678784342975,1.50653847876529,-0.0606604568093186,0.59797925846984,2.33232473501359,-0.153975212700769,-0.788075864502919,-1.36773196782754,-0.139997093514727,-1.09362512448585,0.547513348354907
-1.13037567424629,-0.583511943033829,0.0385630902028559,0.0205979861330468,1.04093831791971,-1.24323912063185,1.12641275648922,-0.109977295330823,-1.64739248861759,0.817180286051115,0.334515283058042,-0.360486684133451,-0.464667589739954,-0.727454414183942,1.36627156816093,0.0157416066875501,-0.260522331912341,-0.262386597020174,-0.434566668913471,0.334786661040526,-1.60996598455122,-0.391108310651407,-0.188734611036643,0.478495070800112,0.183340487190077,-1.24703679908754,0.00057656150009587,-0.746643576746644,0.572346946498523,-0.223540452789964
-0.0802517565509893,0.216324503888311,-0.83088230575641,-0.123370514946647,1.17587949002001,-2.03562936164937,1.24936629017568,-1.30964342823377,0.154266238872779,0.857878460294622,-0.501386557103923,0.148405618802817,-1.32641714693463,-2.66240369612142,0.58819784890043,-1.40415941998163,-0.584676929022892,-0.14597556812676,0.506190510329916,-0.13503148746427,0.982993168443022,-2.84672078870584,-0.39030660611037,-1.44822764976307,-0.415035618301593,-0.747977004419276,0.112481122925276,-0.615669403302257,-1.2790281954611,1.52498381958031
0.132420284381094,1.24499124039295,0.557171754663847,-1.25737889996736,-1.50183212213,0.0246997354414377,-1.16588641762299,-0.527972239818123,-1.17563126025694,0.783332790487238,-1.07063756119893,-0.560772128011279,-1.33313480845095,-0.11010262603736,0.023931765907519,-1.69801229323856,0.076439167352345,1.01802110939938,1.28123058616132,0.517889248248427,-0.527951366168252,0.82804803318923,-0.309705177925131,0.751133176891851,-0.851704247565726,-0.14280186133252,0.284539067594825,-3.07558289025541,-0.294237460811447,1.15307584247229
0.707954729271733,-0.76790198430386,-0.112102708779879,2.36990674617882,-1.32681656231283,-0.479092641430938,1.54351940677946,0.866156328122413,-1.10212806763699,1.97897723420935,-0.531754509152829,-0.60244590644108,-0.251313497297056,0.722744920074322,-0.0816649953210125,1.64538059665392,-0.640275687006285,-0.261304977660022,0.581913398549842,-1.40820803422575,-0.606501955063263,-0.578529703708363,-1.24789956567408,0.0460933412740733,0.981233184114419,0.75187369823399,-0.42289965376415,1.3112802556213,-0.943843187709935,2.54133126534953
-0.23969802417184,1.21306312902564,-0.957637687944355,0.476154281148901,0.885172675801047,0.400509360157446,-0.519758698650393,1.82041857012746,0.388445078433193,0.630878357903992,0.703288666643515,-1.46662947419179,-1.32740024119746,1.68115367308736,-0.128794805326202,-0.321106451418097,-1.16863314971022,1.23864522818097,-0.116622637651538,-0.49940504987928,-1.23687093147139,2.17588521430887,-0.206528792475352,-1.5575217482925,0.275846195179138,0.21739875103086,0.550289507481471,0.0329288106584317,1.71200850386296,1.11965056937548
1.98447393665293,-1.14433325654949,-0.468073261022659,-0.115800912483947,1.00098242710417,0.185555544536963,0.866773718236336,1.07441778077755,-1.71646816888781,0.79610413817969,1.7965180833875,1.07136930456465,-0.845909183867755,0.708929169435211,-0.124635915836334,1.04336640488096,0.993855818787814,-0.0720474640765638,0.812567238375583,0.234086234387662,0.722796271957954,0.105778834902644,-0.678391474928363,-0.0999634352186675,0.715784384830423,0.972720714214139,-0.0533008890751994,-0.553452774020006,-0.667561828305808,0.987998624001783
-0.138787012119665,1.47017704967219,1.0447567182588,0.366874772541117,0.344646906999979,1.44770133076136,0.631765468316845,-0.125274080846126,-0.290061183265815,0.879966573621537,0.148627317681654,-0.706695601027714,0.851756119615155,0.324972340683137,-0.319891279070101,0.693041482203726,0.793398494119358,0.00174988025592522,1.26172187375493,0.450555614785654,-0.608819744348228,0.470692587165914,0.335230203386788,-1.83327922145073,0.281314481894802,0.889447144164359,-1.02408908599749,-1.05650387240445,-1.24339199954871,1.27473735752829
0.417650750792556,-1.50242450748077,0.00330589524567445,-0.653103336419285,0.443462772763792,0.782816039704567,0.00249567799222782,-0.599281667223238,0.406935714355498,0.891097313668679,0.363545601380765,1.17732318226148,1.34216482085823,2.35893227638149,0.535232021283335,-0.0231143104588933,-0.291809934218632,-0.389845289948438,0.891295528877415,-0.495861772776304,1.91371404286775,1.71004813303356,0.773614737100974,-0.447530239985157,0.546520050461242,-2.55151982445599,0.80650480329625,-0.434492721624571,0.412207416424775,-0.489100556194523
0.981752777463662,0.141779540791581,1.07664535742661,-1.27644268763579,-0.361722385531536,0.0912814456349886,1.22891555448682,1.25082520529819,-1.28129294311682,-0.628030151206487,-0.353302151761454,-0.641090167243846,-2.67771612779265,0.502829069376754,1.11617708206618,-0.793686455676831,-1.27552998845897,2.70543347607557,0.815812672589447,-0.73681571126281,-0.818220730447415,-0.386644047470563,-0.609557528793817,0.340383497064412,-0.811151858462442,-0.127400973737571,1.05608177388744,0.223993784316105,1.62341252303625,-1.25180692397032
-0.392695355503813,-1.5563981274745,0.558143498739035,-0.422547545211141,-1.13524056368828,1.2716298529549,0.759674000140406,-0.0678892791877525,-1.72823456935234,-0.830657737728174,2.84295691525555,1.10579494058297,-1.48022850333799,-0.978212140430725,0.564679854669094,1.05354727687327,1.27611570576833,-0.101620880700233,0.289124308131043,-2.10556287453649,0.718653472075494,0.310930862131125,2.3498976646417,-0.213072224186379,-0.733549605102523,0.85682020775948,-0.59741157214177,0.798053341246831,-0.00279411012221681,0.584009657786719
-1.03966897694891,2.17641951836797,0.691967582308115,0.966716609247187,-1.86870081243678,-0.488631148774141,-0.698859184286349,0.497375840557536,-0.68827534620373,1.38889842379823,0.80292686863081,-0.214118744630044,0.187952933828811,-1.23640055571289,1.97285294309762,1.06115998825804,-0.651846410409297,-1.23993370095831,-1.26678335633102,-0.741876632474898,-0.306145388806511,-0.204738561267664,0.347952546065514,-0.623128089109102,-1.32782619658699,0.522285325102441,0.526386495227005,-0.95634402603019,0.932059443134749,3.27289460435402
1.78222896030858,0.295184801989408,0.657774065440003,0.0477347232801085,-0.879596160248432,1.52185049154611,-0.354059375076409,-0.295632276021494,0.678295369311595,0.678650517809599,-2.12194303034561,0.244410333075356,-0.749349110454202,-0.00396735793427208,-0.672819606904758,2.29093418674103,0.546521553728435,0.243175167849591,0.148578434133037,-0.701575764011211,-0.735671900436754,-0.851446661908646,-1.09351086267057,0.379062692942285,0.855228730080455,-0.189395171609846,0.27896867679959,-1.24333214347115,-0.275027051132431,-0.103954203703179
-2.31106908460517,0.444527519796661,-0.32703751172603,-0.609935972789854,0.601715210262574,0.468881475479265,-1.11888526553197,0.216723894899053,0.888988473490569,1.79568098318148,0.998705608387608,1.05711481241491,-0.784132088567255,0.620677890703493,-0.423645671255229,-1.21851202153718,0.390066740404891,-1.02457902978737,1.33000604320533,-0.49455764582486,1.26095248955543,0.152432263401675,0.496216956899239,-1.62631243250117,-0.418358391880537,0.802163266800144,0.896762337791094,0.494010238494707,0.526997358281705,1.11783350337855
0.878604580921265,1.81819905589899,-0.304537493687711,-0.833057519486465,-0.0144482309572286,0.51429534461282,-0.322745717806115,2.78437561687396,-0.880461145208586,-1.36758682513246,0.0438281613942057,0.474033765321643,0.967104428824032,1.39175307551359,-0.128097526017355,-0.722474042609945,-1.30705246675098,-1.15257523324181,0.409069610459026,-0.1299214171445,0.451941203488529,-1.89489937654126,-0.957020422612283,0.133366582644358,-1.48598491313667,1.12255999837024,-1.48424317743148,-0.0581603086813712,-0.443953074136046,-0.189508890752566
0.035806718015226,0.635711376141992,-1.55490891024103,-0.966196771505704,2.82741653925382,1.59439815543378,1.49680290687416,0.795235944371194,0.973858589097094,2.36620888144399,-1.97217444432029,1.23951303578185,-0.566828199050291,-1.15670557950759,0.869881203093539,-0.0376286134516898,0.330409594266344,-0.581942345231325,-0.338568920132959,0.674550214045332,-1.23036373651733,2.55484262072898,-1.75958027304366,-0.600006166313729,0.0116418213558754,-0.86507687622081,0.547684330925577,-1.26488136763312,0.157078548240936,-2.42603297222905
1.01282869212708,-0.0122593871092231,1.47029443264774,0.542952689664625,-0.0970026182601692,2.24575443536389,-0.1243944651172,1.44043815684921,-0.486713184847997,-0.0696452815437038,-0.795066153365928,-0.315826555079553,-1.01316588987664,-2.15591382720364,-0.631407627926698,1.6801306554842,-0.36439119045453,-2.95332786500374,1.51108216828503,-0.872142598876509,0.9614127249381,0.240906705624211,-0.151466010936126,1.07293657132164,1.25325666191951,-0.00220437243681202,0.0386605633681969,0.485016153229195,1.47429427761102,0.639383252204161
0.432265154539617,0.810971953591701,0.162334450188198,0.102328392566549,0.81566725730498,1.10003547861842,0.367005978930455,0.811738765581251,0.495214758133756,0.620678311967455,-0.0256419868749674,-0.921866996308467,-0.222467279313217,0.240347695900993,1.37108352681642,-0.680767306301844,0.761377474931616,0.624477316393705,-0.920331992100443,-0.819543045096774,-0.484425139081135,0.316259813948855,1.30867331818538,0.411007066619602,2.11579161700826,-0.230379957139319,0.820390420564576,-0.838993399257907,1.00437533567934,-3.03101204277439
2.09081920524915,0.150069230712981,-0.29414759826237,0.166345969046706,-1.26577580704786,1.39491811887571,-0.313965017585389,-0.15482887646918,1.97404497078852,0.644847446810893,-0.188709741772152,0.779873003663686,-0.0130323533319201,-1.48497779765894,2.24076609769506,0.375921075060419,-2.81072037068155,1.08181288191004,0.866580940718682,0.219458716163946,-0.0173480843632244,1.02398475006547,-0.576548425702944,1.48961398958222,1.36640413304441,1.0891137123488,0.175657300911899,-0.845685128315196,1.24794037208411,1.31806036129068
-1.19992581964387,0.817130260152827,0.856111191566494,1.40673342162195,1.21547429645092,-0.105158680523297,1.84162715813359,0.348801530076336,0.99519028099043,0.691164041986554,0.619573020835611,-1.53465044190602,-1.10883913004937,-0.706906303806276,0.41921305750232,0.15664208651812,-1.1766188227039,0.489689388809277,0.180342925300239,-0.946408837631343,-0.699884787614072,0.14604669281347,0.686334662584778,0.0937938768129631,-0.455202440335104,0.286348990481614,1.04212479885608,0.237371549170557,0.319818317220877,-0.537968897680476
